,NAMES,AREA,LOCALITY,ZONE N PERSON,NOTE,USP, ,LOWS - DONT DISCLOSE,Pics,PRICE,LOCATION,FOOD ,Drive Link,exact name,exact location,group name,,manager number ,mng name,owner name & number,,,,,url
1,jack coed,koramangla,"coed , 5km from nexus ",,,"jack of all trades - best pg, super big almirah,  wakefit matress, snooker, chesss, carrom ",4,D 16/ S25,"Yep,  _*EAGER TO SEE THE ACCOMMODATION ?*_ 👀 

 *GHARPAYY - JACK COED*  👉👉 https://stays.gharpayy.in/view?file=GG%20JACK%20COED%20K.pdf  ♥️
> FULLY FURNISHED WITH    FOOD & GREAT AMENITIES. IT'S HAND-PICKED FOR YOU 🔑 PREBOOK & UNLOCK DISCOUNTS 

*RATE OUT OF 10 ?* 🫢👌
 
> OR ASK QUESTIONS,  SO, WE CAN UNDERSTAND YOUR NEEDS ASAP & GET BEST ACCOMMODATION. 

Click To See - REFER N EARN","⚡️ Welcome to Gharpayy JACK - COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **4K OFF MONTHLY** 

🧡Triple Sharing. - ~Was 19k~, **now only 15k!*
💛Dual Sharing. - ~Originally 22k~, **now just 18k!*


💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 12-month stay! *Offer expires in 4 hours. *Prebook* now for just 20k!*🔥   enjoy complimentary good food.","📍GHARPAYY JACK- COED!
🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION [https://maps.app.goo.gl/iFrPomz1xsdUjkGP9 ]

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨
",4 times veg only,,euphoria,https://maps.app.goo.gl/EzH4oVuGmQD63iLq9,class building,,8951598703,sunil,madhu,,,,,"https://www.google.com/maps/place/Puzzles+Living+Euphoria+House,+Papamma+Residency,+2%2F3+-+15%2F2,+1st+Main+Rd,+Tavarekere,+Chikka+Adugodi,+S.G.+Palya,+Bengaluru,+Karnataka+560029/data=!4m2!3m1!1s0x3bae1569b041fb4d:0x280190f418005ec0?utm_source=mstt_1&entry=gps&lucs=,47075915,47084387&g_ep=CAESCjExLjExOS4xMDEYACDXggMqEiw0NzA3NTkxNSw0NzA4NDM4N0ICSU4%3D"
,WYSE GIRLS,"KORAMANGALA
SG PALYA
THAVKHERE","CHRIST CENTRAL
IBC KNOWLEDGE PARK",,,FLAT SETUP,,18/28,,"""⚡️ Welcome to Gharpayy WYSE GIRLS! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 


💛Dual Sharing. - ~Originally 21 k~, *now just 19 k!
❤️Private rooms - ~Formerly 33 k~, *now specially priced at 31 k!

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in few hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.""""""","""📍GHARPAYY WYSE GIRLS!
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/NJqLFowfyQBx4San9]

Secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨""",3 TIMES VEG/NON VEG,,73 We lost the name,https://maps.app.goo.gl/bDDsgSJaZeTe4tdC9,,,,,,,,,,"https://www.google.com/maps/place/73+WE+LOST+THE+NAME+LADIES+PG/@12.9309659,77.6024404,1102m/data=!3m2!1e3!4b1!4m6!3m5!1s0x3bae1577dc9344e7:0x155e9d9c21881a!8m2!3d12.9309659!4d77.6024404!16s%2Fg%2F11xg4n5m_h?entry=tts&g_ep=EgoyMDI1MDkxMC4wIPu8ASoASAFQAw%3D%3D&skid=110e1b08-fd01-4840-b9f7-8ee42de6d181"
1,XOLD FLATLIKE COED ,koramangla,"silk board, Koramangala, sg palya, MG road,  nexus",,,"flat type setup with sofa n fridge tv, 2W parking , daily cleaning. ",10,T 10/ D14,0,"⚡️ Welcome to Gharpayy XOLD FLATLIKE COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 

🧡Triple Sharing. - ~Was 13k~, **now only 11k!*
💛Dual Sharing. - ~Originally 17k~, **now just 15k!*
❤️Private rooms - ~Formerly 27k~, **now specially priced at 24k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 3k!*🔥   enjoy complimentary good food.","📍GHARPAYY XOLD FLATLIKE COED!

🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION [https://maps.app.goo.gl/iFrPomz1xsdUjkGP9 ]

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨",4 times veg only,https://drive.google.com/drive/folders/18lvf0GaPLYAZbuAtzIlxIFbf0yloTvM_,Lotus / Puzzles Stellar House,https://maps.app.goo.gl/Gn8bKP34DfXptK668,a,,9870227819,,,,,,,"https://www.google.com/maps/place/LOTUS+LIVING,+No+23-e+,Sri+Sai+complex+Sg+palya+1st+main,+Tavarekere+Main+Rd,+Bengaluru,+Karnataka+560029/data=!4m2!3m1!1s0x3bae15d128365c0b:0x82fbfbdc4b673844?utm_source=mstt_1&entry=gps&lucs=,47075915,47084387&g_ep=CAESCjExLjExOS4xMDEYACDXggMqEiw0NzA3NTkxNSw0NzA4NDM4N0ICSU4%3D"
1,John Boys,koramangla,"silk board, Koramangala, sg palya, MG road,  nexus",,,"NEWEST PGPRIME LOCATION, WFH ENABLER, FOOD GOOD,",3,T 8/ D11/ S18,"Yep,  _*EAGER TO SEE THE ACCOMMODATION ?*_ 👀 

 *GHARPAYY - JOHN BOYS*  👉👉 https://stays.gharpayy.in/view?file=GG%20JOHN%20BOYS%20K.pdf  ♥️
> FULLY FURNISHED WITH    FOOD & GREAT AMENITIES. IT'S HAND-PICKED FOR YOU 🔑 PREBOOK & UNLOCK DISCOUNTS 

*RATE OUT OF 10 ?* 🫢👌
 
> OR ASK QUESTIONS,  SO, WE CAN UNDERSTAND YOUR NEEDS ASAP & GET BEST ACCOMMODATION. 

Click To See - REFER N EARN
","⚡️ Welcome to Gharpayy JOHN BOYS! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

🧡Triple Sharing. - ~Was 11k~, *now only 9K!
💛Dual Sharing. - ~Originally 14k~, *now just 12k!
❤️Private rooms - ~Formerly 22k~, *now specially priced at 19K! 

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 4 hours. *Prebook now for just 3k!*🔥   enjoy complimentary good food.","GHARPAYY John Boys

🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION : https://maps.app.goo.gl/Mukfn9vnVK9vN8up8

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️",3 Time veg & non veg,,rr pg,https://maps.app.goo.gl/KKKrfLhPxZFQgXmG6,na,,9440002382,shiva reddy,panga reddy,8374243567,,,,"https://www.google.com/maps/place/Just+Cakes/@12.9285408,77.6066705,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15b5341bfb41:0xc49489d07ddaa213!8m2!3d12.9285408!4d77.6092454!16s%2Fg%2F11fpql0fdp?sca_esv=c26480d145978170&output=search&q=just+cakes+tavarekere&source=lnms&fbs=AEQNm0Aa4sjWe7Rqy32pFwRj0UkWd8nbOJfsBGGB5IQQO6L3JzEq8sk6FPCPzvp42tv1tXpVaj_H1iC1G3hERu_8k1zpll_03EXSo7Oo3UYA4ohxQCWWRJ-_n2X7U5GFhEq89yzHt-T0blHStTRJFXuqpuUkDxMr1bcqYjJT0XpauIiOzb6ybDlTD0j67fJPL4WBHcpqztNYUV49hXvH4ZBAMmVqfrwoXw&ved=1t:200715&ictx=111&entry=tts&g_ep=EgoyMDI1MDExMC4wIPu8ASoASAFQAw%3D%3D"
1,JOY GIRLS ,koramangla,"silk board, Koramangala, sg palya, MG road,  nexus",,,"NEWEST PGPRIME LOCATION, WFH ENABLER, FOOD GOOD,",20,T 10/ D14/ S21,"Yep,  _*EAGER TO SEE THE ACCOMMODATION ?*_ 👀 

 *GHARPAYY - JOY GIRLS*  👉👉 https://stays.gharpayy.in/view?file=GG%20JOY%20GIRLS%20K.pdf  ♥️
> FULLY FURNISHED WITH    FOOD & GREAT AMENITIES. IT'S HAND-PICKED FOR YOU 🔑 PREBOOK & UNLOCK DISCOUNTS 

*RATE OUT OF 10 ?* 🫢👌
 
> OR ASK QUESTIONS,  SO, WE CAN UNDERSTAND YOUR NEEDS ASAP & GET BEST ACCOMMODATION. 

Click To See - REFER N EARN","⚡️ Welcome to Gharpayy JOY GIRLS! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

🧡Triple Sharing. - ~Was 14k~, *now only 12k!
💛Dual Sharing. - ~Originally 17k~, *now just 15k!
❤️Private rooms - ~Formerly 27k~, *now specially priced at 24k!

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! Offer expires in 4 hours. *Prebook now for just 3k!*🔥   enjoy complimentary good food.","📍GHARPAYY JOY GIRLS 

🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/D2rG63LzrV9a7X1N9]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",4 T VEG N NON V,,siri paradise,https://maps.app.goo.gl/LFkNt1LV6ew547WM7,na,,7353735588,govind,,9110592795,,,,"https://www.google.com/maps/place/Siri+Paradise+Hostel+for+Ladies/@12.9316289,77.588991,15z/data=!3m1!4b1!4m6!3m5!1s0x3bae150c2af17f93:0xf57eb1ac42e81487!8m2!3d12.9316086!4d77.6074451!16s%2Fg%2F11svjswcmd?entry=tts&g_ep=EgoyMDI1MDExMC4wIPu8ASoASAFQAw%3D%3D"
1,khb girls,koramangla,"8th Block koramangala  , hsr, etc",,,"PEAK LOCATION, NEWLY BUILT WITH LOVE, POCKET FRIENDLY ",2,,"Yep,  _*EAGER TO SEE THE ACCOMMODATION ?*_ 👀 

 *GHARPAYY - KHB GIRLS*  👉👉 https://stays.gharpayy.in/view?file=GG%20KHB%20GIRLS%20K8.pdf  ♥️
> FULLY FURNISHED WITH    FOOD & GREAT AMENITIES. IT'S HAND-PICKED FOR YOU 🔑 PREBOOK & UNLOCK DISCOUNTS 

*RATE OUT OF 10 ?* 🫢👌
 
> OR ASK QUESTIONS,  SO, WE CAN UNDERSTAND YOUR NEEDS ASAP & GET BEST ACCOMMODATION. 

Click To See - REFER N EARN
","⚡️ Welcome to Gharpayy KHB - GIRLS! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 

🧡Triple Sharing. - ~Was 13k~, **now only 11k!*
💛Dual Sharing. - ~Originally 15k~, **now just 13k!*
❤️Private rooms - ~Formerly 27k~, **now specially priced at 24k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 3k!*🔥   enjoy complimentary good food.","📍GHARPAYY KHB GIRLS

🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION [https://maps.app.goo.gl/XTQKRKuvCX2C54xP9 ]

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨",3 Time veg & non veg,https://drive.google.com/drive/folders/1AwsM2XVghAahQOV8eh34Roqg3MJ_C3sC,nirvana,https://maps.app.goo.gl/8jMssqX71Ujejvmr8,nirvana,,9160689366,narayan,narayan,9160689366,,,,
1,pink capital,koramangla,hosur road  + 5kmn,,,"Pink & new interiors,  prime location,  ",2,D 13,"Yep,  _*EAGER TO SEE THE ACCOMMODATION ?*_ 👀 

 *GHARPAYY - PINK CAP GIRLS*  👉👉 https://stays.gharpayy.in/view?file=GG%20PINK%20CAP%20GIRLS%20K.pdf  ♥️
> FULLY FURNISHED WITH    FOOD & GREAT AMENITIES. IT'S HAND-PICKED FOR YOU 🔑 PREBOOK & UNLOCK DISCOUNTS 

*RATE OUT OF 10 ?* 🫢👌
 
> OR ASK QUESTIONS,  SO, WE CAN UNDERSTAND YOUR NEEDS ASAP & GET BEST ACCOMMODATION. 

Click To See - REFER N EARN","⚡️ Welcome to Gharpayy PINK CAPITAL - GIRLS! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 

💛Dual Sharing. - ~Originally 15k~, **now just 13k!*
❤️Private rooms - ~Formerly 20K~, **now specially priced at 18k!*
❤️Premium Private rooms - ~Formerly 30K~, **now specially priced at 27k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.","📍 Gharpayy PINK CAPITAL: GIRLS!!!
🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION https://maps.app.goo.gl/MXaGBkoENA3icm6r7

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨",3 Time veg & non veg,https://drive.google.com/drive/folders/1BqZ-C1bNNJ5w1Aqj1vQ-iMHfpauHaf4w,73 House of Zisk,https://maps.app.goo.gl/RtByKJd5wcY1LEEL8,na,,9611728757,,bhaskar,7892131987,,,,"https://www.google.com/maps/place/Sri+Sai+PG+for+ladies/@12.9355339,77.6090573,150m/data=!3m1!1e3!4m6!3m5!1s0x3bae144d3e28f381:0x124bc7c488fd98ad!8m2!3d12.935719!4d77.6093038!16s%2Fg%2F11cnz3_wqr!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D"
1,orange capital,koramangla,hosur road  + 5kmn,,,"prime location,  big rooms, good food",2,D 12 / S19,,"⚡️ Welcome to Gharpayy ORANGE CAPITAL - GIRLS! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 
💛Dual Sharing. - ~Originally 15k~, **now just 13k!*
❤️Private rooms - ~Formerly 22K~, **now specially priced at 20k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.","📍 Gharpayy ORANGE CAPITAL: GIRLS!!!
🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION https://maps.app.goo.gl/MXaGBkoENA3icm6r7

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨",3 Time veg ,,Adler near pink cap,https://maps.app.goo.gl/V1n4q9mkCnBufCv47,na,,8050509559,khushboo,,,,,,"https://www.google.com/maps/place/Sri+Sai+PG+for+ladies/@12.9355339,77.6090573,150m/data=!3m1!1e3!4m6!3m5!1s0x3bae144d3e28f381:0x124bc7c488fd98ad!8m2!3d12.935719!4d77.6093038!16s%2Fg%2F11cnz3_wqr!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D"
1,Fab Girls,koramangla,hosur road  + 5kmn,,,400m from central backgate,30,T 9 / D 11 / S 22,,"⚡️ Welcome to Gharpayy FAB GIRLS! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 

🧡Triple Sharing. - ~Was 12k~, **now only 10k!*
💛Dual Sharing. - ~Originally 15k~, **now just 13k!*
❤️Private rooms - ~Formerly 25k~, **now specially priced at 23k!*

💥 Act Fast: Lock in your reservation NOW and save 3000+ RS every month on a 12-month stay! *Offer expires in 4 hours. *Prebook* now for just 15k!*🔥   enjoy complimentary good food.","📍GHARPAYY FAB 💥 GIRLS 

🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/ocG1LjwkSpT17z1i8]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",3 Time veg,https://drive.google.com/drive/folders/1zYedBoYmaPIIaw0__k_VlVcklF6mhM3k,Adler near ace,https://maps.app.goo.gl/r5RjR4CQjb91n9JD9,na,,82967 28581,"
Surender",,,,,,"https://www.google.com/maps/place/Adler+Stays+Ladies+PG+In+Koramangala,+S.G.+Palya,+Tavarekere./@12.9312197,77.6088667,143m/data=!3m1!1e3!4m6!3m5!1s0x3bae15c510dcac4b:0xaf8eb6284b9bb139!8m2!3d12.9312208!4d77.6093531!16s%2Fg%2F11hz0jssbb!5m1!1e1?entry=tts&g_ep=EgoyMDI1MDYxNS4wIPu8ASoASAFQAw%3D%3D&skid=12e85474-262c-4207-9999-e8992ece6090"
1,wink coed,koramangla,"adugodi,tavrekere + all Koramangala ",,,"coliving stay - rarely available., best & big rooms, great  food.",30,D 13 / S 23,"Yep,  _*EAGER TO SEE THE ACCOMMODATION ?*_ 👀 

 *GHARPAYY - ROAR COLIVE*  👉👉 https://stays.gharpayy.in/view?file=GG%20ROAR%20COLIVE%20K.pdf  ♥️
> FULLY FURNISHED WITH    FOOD & GREAT AMENITIES. IT'S HAND-PICKED FOR YOU 🔑 PREBOOK & UNLOCK DISCOUNTS 

*RATE OUT OF 10 ?* 🫢👌
 
> OR ASK QUESTIONS,  SO, WE CAN UNDERSTAND YOUR NEEDS ASAP & GET BEST ACCOMMODATION. 

Click To See - REFER N EARN
","⚡️ Welcome to Gharpayy wink - COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **3K OFF MONTHLY** 


💛Dual Sharing. - ~Originally 15k~, **now just 12k!*
❤️Private rooms - ~Formerly 25k~, **now specially priced at 22k!*

💥 Act Fast: Lock in your reservation NOW and save 3000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.","📍GHARPAYY WINK COED

🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION [https://maps.app.goo.gl/mzDvnmaU4jSv9uws6 ]

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨G",4 times veg only,https://drive.google.com/drive/folders/1zYedBoYmaPIIaw0__k_VlVcklF6mhM3k,Purple Ladies/ Colive,https://maps.app.goo.gl/gBwPVJFZ2gexwaGa6,na,,,,,,,,,"https://www.google.com/maps/place/Arshad+Luxury+PG+Ladies/@12.9412664,77.6072292,357m/data=!3m1!1e3!4m12!1m5!3m4!2zMTLCsDU2JzMwLjAiTiA3N8KwMzYnMjQuMCJF!8m2!3d12.941658!4d77.606679!3m5!1s0x3bae1525a6ea5c9d:0xa6fdbf322da0f9ff!8m2!3d12.9417992!4d77.6070729!16s%2Fg%2F11qskd3nxl?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D"
1,CINE COED,koramangla,tavrekere + all Koramangala ,,,coliving stay / AFFORDABLE.,30,D 9 / S 16,,"⚡️ Welcome to Gharpayy CINE - COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 


💛Dual Sharing. - ~Originally 12k~, **now just 10k!*
❤️Private rooms - ~Formerly 19k~, **now specially priced at 17k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.","GHARPAYY CINE Coed  PG 

🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION [https://maps.app.goo.gl/3kV2t1AHyoTL9yTv7]

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️",3 Time veg & non veg,,ROYAL PARADISE PG 2,https://maps.app.goo.gl/pM7bBMXSmfVmBQy77,na,,,,,,,,,
1,TAVZ COED,koramangla,tavrekere + all Koramangala ,,,coliving stay / AFFORDABLE.,30,D 9 / S 16,,"⚡️ Welcome to Gharpayy TAVZ - COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 


💛Dual Sharing. - ~Originally 12k~, **now just 10k!*
❤️Private rooms - ~Formerly 19k~, **now specially priced at 17k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.","GHARPAYY Tavz Coed  PG 

🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION [https://maps.app.goo.gl/3kV2t1AHyoTL9yTv7]

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️",3 Time veg & non veg,,ROYAL PARADISE 1,https://maps.app.goo.gl/pM7bBMXSmfVmBQy77,na,,7353735588,,,,,,,
1,roar colive,koramangla,"tavrekere + all Koramangala /
NEXUS/
SG PALYA/ 
THAVKHERE",,,"coliving stay - rarely available., best & big rooms, great  food.",30,D 13 / S 23,"Yep,  _*EAGER TO SEE THE ACCOMMODATION ?*_ 👀 

 *GHARPAYY - ROAR COLIVE*  👉👉 https://stays.gharpayy.in/view?file=GG%20ROAR%20COLIVE%20K.pdf  ♥️
> FULLY FURNISHED WITH    FOOD & GREAT AMENITIES. IT'S HAND-PICKED FOR YOU 🔑 PREBOOK & UNLOCK DISCOUNTS 

*RATE OUT OF 10 ?* 🫢👌
 
> OR ASK QUESTIONS,  SO, WE CAN UNDERSTAND YOUR NEEDS ASAP & GET BEST ACCOMMODATION. 

Click To See - REFER N EARN
","⚡️ Welcome to Gharpayy ROAR - COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 


💛Dual Sharing. - ~Originally 15k~, **now just 13k!*
❤️Private rooms - ~Formerly 27k~, **now specially priced at 24k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 3k!*🔥   enjoy complimentary good food.","📍GHARPAYY ROAR COED

🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION [https://maps.app.goo.gl/FaQgVno4Mtgpg59T9]

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨G",4 times veg only,https://drive.google.com/drive/folders/10Xj7skM8dtG4FM-9pEinLfyWCJrADH6g,SLV Luxury Coliving Pg,https://maps.app.goo.gl/RCCpnypoapXf4h626,na,,9721538096,ram,ramesh,9600530780,,,,"https://www.google.com/maps/place/SLV+LUXURY+PG+FOR+CO-LIVING/@12.9268815,77.6092938,264m/data=!3m1!1e3!4m12!1m5!3m4!2zMTLCsDU1JzM2LjQiTiA3N8KwMzYnMzMuMSJF!8m2!3d12.92679!4d77.609204!3m5!1s0x3bae150075a057d3:0x91973ee1964d6ce7!8m2!3d12.9267873!4d77.6093008!16s%2Fg%2F11w86_fqvw?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D"
1,sg colive,koramangla,"IBC knowledge,  baneraghata road,  5km , dairy circle, jayanagar,  jp",,,"extremely budget friendly, mini gym & games. definitely coliving ",10,T 8.5 / D 12/ S 22,"Yep,  _*EAGER TO SEE THE ACCOMMODATION ?*_ 👀 

 *GHARPAYY - SG COLIVE*  👉👉 https://stays.gharpayy.in/view?file=GG%20SG%20COLIVE%20K.pdf  ♥️
> FULLY FURNISHED WITH    FOOD & GREAT AMENITIES. IT'S HAND-PICKED FOR YOU 🔑 PREBOOK & UNLOCK DISCOUNTS 

*RATE OUT OF 10 ?* 🫢👌
 
> OR ASK QUESTIONS,  SO, WE CAN UNDERSTAND YOUR NEEDS ASAP & GET BEST ACCOMMODATION. 

Click To See - REFER N EARN
","⚡️ Welcome to Gharpayy SG - COLIVING! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 

🧡Triple Sharing. - ~Was 11k~, **now only 9k!*
💛Dual Sharing. - ~Originally 15k~, **now just 13k!*
❤️Private rooms - ~Formerly 25k~, **now specially priced at 23k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 3k!*🔥   enjoy complimentary good food.","GHARPAYY SG COLIVING 

🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/NJqLFowfyQBx4San9]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",3 Time veg & non veg,https://drive.google.com/drive/folders/10_zspv8Y-5s9JTZ2MI1tYKMQevKnBirX,nesto amigo sg ,https://maps.app.goo.gl/mB9BAeSr3GrVEfEe9,na,,6205229187,rahul,teja,7598844465,,,,"google.com/maps/place/Nesto+Amigos+Co-Living+PG,+23-24,+7th+Cross+Rd,+Bhavani+Nagar,+S.G.+Palya,+Bengaluru,+Karnataka+560029/data=!4m2!3m1!1s0x3bae15f2afc6c293:0x84898198276b8553?utm_source=mstt_1&entry=gps&lucs=,47075915,47084387&g_ep=CAESCjExLjExOS4xMDEYACDXggMqEiw0NzA3NTkxNSw0NzA4NDM4N0ICSU4%3D"
1,silq boys,BTM,"silk board,/ BTM,, ",,,"NEWEST PGPRIME LOCATION, WFH ENABLER, FOOD GOOD,",5,D 12 / S23,"Yep,  _*EAGER TO SEE THE ACCOMMODATION ?*_ 👀 

 *GHARPAYY - SILQ  BOYS*  👉👉 https://stays.gharpayy.in/view?file=GG%20SILQ%20BOYS%20S.pdf  ♥️
> FULLY FURNISHED WITH    FOOD & GREAT AMENITIES. IT'S HAND-PICKED FOR YOU 🔑 PREBOOK & UNLOCK DISCOUNTS 

*RATE OUT OF 10 ?* 🫢👌
 
> OR ASK QUESTIONS,  SO, WE CAN UNDERSTAND YOUR NEEDS ASAP & GET BEST ACCOMMODATION. 

Click To See - REFER N EARN

","⚡️ Welcome to Gharpayy SILQ - BOYS! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 


💛Dual Sharing. - ~Originally 15k~, **now just 13k!*
❤️Private rooms - ~Formerly 25k~, **now specially priced at 23k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 3k!*🔥   enjoy complimentary good food.","📍GHARPAYY SILQ- BOYS!

🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION [https://maps.app.goo.gl/fLtsUSb7aUkWA2pz8  ]

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨",3 Time veg & non veg,https://drive.google.com/drive/folders/1Hg8evRFfAXL6v1ox1KJAwHCsbLGaYn-x,royal white house,https://maps.app.goo.gl/BJHPMrLAP9ErkRKUA,na,,7569487760,srinu,srinu,7569487760,,,,"https://www.google.com/maps/place/ROYAL+WHITE+HOUSE+PG+FOR+MEN/@12.9175633,77.61482,189m/data=!3m1!1e3!4m12!1m5!3m4!2zMTLCsDU1JzAzLjEiTiA3N8KwMzYnNTIuNSJF!8m2!3d12.917533!4d77.614571!3m5!1s0x3bae15003f5abaab:0x5193d5ccd7205ccd!8m2!3d12.9174553!4d77.6145338!16s%2Fg%2F11wj6w4qr8?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D"
